x,y,z,V,Ex,Ey,Ez,E_mag
-0.100000,-0.140000,-0.100000,4.42977546e-02,-1.09786916e-01,-1.54296494e-01,-1.20012840e-01,2.24195577e-01
-0.100000,-0.140000,-0.090000,4.54883825e-02,-1.19111914e-01,-1.67511496e-01,-1.17839642e-01,2.36926002e-01
-0.100000,-0.140000,-0.080000,4.66485816e-02,-1.28761366e-01,-1.81212945e-01,-1.13876698e-01,2.49770942e-01
-0.100000,-0.140000,-0.070000,4.77589563e-02,-1.38548098e-01,-1.95138684e-01,-1.07826679e-01,2.62490522e-01
-0.100000,-0.140000,-0.060000,4.87972629e-02,-1.48217567e-01,-2.08928198e-01,-9.94233759e-02,2.74780725e-01
-0.100000,-0.140000,-0.050000,4.97389221e-02,-1.57445788e-01,-2.22118220e-01,-8.84737123e-02,2.86274829e-01
-0.100000,-0.140000,-0.040000,5.05580015e-02,-1.65847860e-01,-2.34153745e-01,-7.49093101e-02,2.96555044e-01
-0.100000,-0.140000,-0.030000,5.12287333e-02,-1.73001552e-01,-2.44421485e-01,-5.88398245e-02,3.05177857e-01
-0.100000,-0.140000,-0.020000,5.17275170e-02,-1.78487905e-01,-2.52309163e-01,-4.05939031e-02,3.11714150e-01
-0.100000,-0.140000,-0.010000,5.20351947e-02,-1.81945416e-01,-2.57285939e-01,-2.07296856e-02,3.15800426e-01
-0.100000,-0.140000,0.000000,2.08556852e-01,-7.32508867e-01,-1.03595240e+00,-7.82088194e+04,7.82088194e+04
-0.100000,-0.140000,0.010000,2.08140779e-01,-7.27781665e-01,-1.02914376e+00,8.29187426e-02,1.26320170e+00
-0.100000,-0.140000,0.020000,2.06910068e-01,-7.13951620e-01,-1.00923665e+00,1.62375612e-01,1.24685660e+00
-0.100000,-0.140000,0.030000,2.04914933e-01,-6.92006209e-01,-9.77685939e-01,2.35359298e-01,1.22071143e+00
-0.100000,-0.140000,0.040000,2.02232006e-01,-6.63391439e-01,-9.36614982e-01,2.99637240e-01,1.18622017e+00
-0.100000,-0.140000,0.050000,1.98955688e-01,-6.29783151e-01,-8.88472879e-01,3.53894849e-01,1.14509931e+00
-0.100000,-0.140000,0.060000,1.95189052e-01,-5.92870270e-01,-8.35712794e-01,3.97693503e-01,1.09912290e+00
-0.100000,-0.140000,0.070000,1.91035825e-01,-5.54192391e-01,-7.80554735e-01,4.31306716e-01,1.04996209e+00
-0.100000,-0.140000,0.080000,1.86594327e-01,-5.15045463e-01,-7.24851782e-01,4.55506792e-01,9.99083766e-01
-0.100000,-0.140000,0.090000,1.81953530e-01,-4.76447655e-01,-6.70045983e-01,4.71358567e-01,9.47704007e-01
-0.100000,-0.140000,0.100000,1.77191018e-01,-4.39147665e-01,-6.17185975e-01,4.80051361e-01,8.96782308e-01
-0.100000,-0.130000,-0.100000,4.58621160e-02,-1.21441566e-01,-1.58411201e-01,-1.33581648e-01,2.40179556e-01
-0.100000,-0.130000,-0.090000,4.71921057e-02,-1.32600514e-01,-1.73074919e-01,-1.32114797e-01,2.54935567e-01
-0.100000,-0.130000,-0.080000,4.84977265e-02,-1.44296731e-01,-1.88473350e-01,-1.28641638e-01,2.69985965e-01
-0.100000,-0.130000,-0.070000,4.97569094e-02,-1.56320995e-01,-2.04336255e-01,-1.22760222e-01,2.85060750e-01
-0.100000,-0.130000,-0.060000,5.09436100e-02,-1.68369006e-01,-2.20265547e-01,-1.14084792e-01,2.99800556e-01
-0.100000,-0.130000,-0.050000,5.20282253e-02,-1.80031091e-01,-2.35719709e-01,-1.02300124e-01,3.13751957e-01
-0.100000,-0.130000,-0.040000,5.29786528e-02,-1.90795906e-01,-2.50016833e-01,-8.72351987e-02,3.26376277e-01
-0.100000,-0.130000,-0.030000,5.37621530e-02,-2.00077303e-01,-2.62369301e-01,-6.89476661e-02,3.37079157e-01
-0.100000,-0.130000,-0.020000,5.43480286e-02,-2.07271090e-01,-2.71960102e-01,-4.77983782e-02,3.45265531e-01
-0.100000,-0.130000,-0.010000,5.47108708e-02,-2.11839588e-01,-2.78058570e-01,-2.44844201e-02,3.50416989e-01
-0.100000,-0.130000,0.000000,2.19335180e-01,-8.53629894e-01,-1.12061172e+00,-8.22506926e+04,8.22506926e+04
-0.100000,-0.130000,0.010000,2.18843483e-01,-8.47358353e-01,-1.11223428e+00,9.79376803e-02,1.40166796e+00
-0.100000,-0.130000,0.020000,2.17392114e-01,-8.29084360e-01,-1.08784041e+00,1.91193513e-01,1.38106212e+00
-0.100000,-0.130000,0.030000,2.15048612e-01,-8.00309211e-01,-1.04947720e+00,2.75790664e-01,1.34831663e+00
-0.100000,-0.130000,0.040000,2.11914611e-01,-7.63183624e-01,-1.00006733e+00,3.48940795e-01,1.30550511e+00
-0.100000,-0.130000,0.050000,2.08112901e-01,-7.20124364e-01,-9.42878836e-01,4.09200498e-01,1.25500783e+00
-0.100000,-0.130000,0.060000,2.03774440e-01,-6.73476024e-01,-8.81062188e-01,4.56339167e-01,1.19920222e+00
-0.100000,-0.130000,0.070000,1.99027638e-01,-6.25283981e-01,-8.17345022e-01,4.91040889e-01,1.14024300e+00
-0.100000,-0.130000,0.080000,1.93990906e-01,-5.77186926e-01,-7.53893399e-01,5.14566551e-01,1.07994386e+00
-0.100000,-0.130000,0.090000,1.88768423e-01,-5.30402057e-01,-6.92299676e-01,5.28459188e-01,1.01974227e+00
-0.100000,-0.130000,0.100000,1.83448464e-01,-4.85766262e-01,-6.33644803e-01,5.34326592e-01,9.60718223e-01
-0.100000,-0.120000,-0.100000,4.74621005e-02,-1.34112398e-01,-1.61360681e-01,-1.48475288e-01,2.57037577e-01
-0.100000,-0.120000,-0.090000,4.89460281e-02,-1.47432289e-01,-1.77479840e-01,-1.47983599e-01,2.74106766e-01
-0.100000,-0.120000,-0.080000,5.04144054e-02,-1.61587503e-01,-1.94636995e-01,-1.45280087e-01,2.91719702e-01
-0.100000,-0.120000,-0.070000,5.18424888e-02,-1.76357267e-01,-2.12570848e-01,-1.39833714e-01,3.09583137e-01
-0.100000,-0.120000,-0.060000,5.32001193e-02,-1.91390288e-01,-2.30859749e-01,-1.31100851e-01,3.27282599e-01
-0.100000,-0.120000,-0.050000,5.44519011e-02,-2.06179169e-01,-2.48888323e-01,-1.18591633e-01,3.44266209e-01
-0.100000,-0.120000,-0.040000,5.55582165e-02,-2.20051202e-01,-2.65833750e-01,-1.01971265e-01,3.59844762e-01
-0.100000,-0.120000,-0.030000,5.64774107e-02,-2.32192932e-01,-2.80693954e-01,-8.11902556e-02,3.73221798e-01
-0.100000,-0.120000,-0.020000,5.71693201e-02,-2.41725863e-01,-2.92380369e-01,-5.66157939e-02,3.83566188e-01
-0.100000,-0.120000,-0.010000,5.75999055e-02,-2.47837800e-01,-2.99882000e-01,-2.91109995e-02,3.90128491e-01
-0.100000,-0.120000,0.000000,2.30984613e-01,-9.99784265e-01,-1.20988513e+00,-8.66192298e+04,8.66192298e+04
-0.100000,-0.120000,0.010000,2.30399622e-01,-9.91351200e-01,-1.19952800e+00,1.16443998e-01,1.56051396e+00
-0.100000,-0.120000,0.020000,2.28677280e-01,-9.66903451e-01,-1.16952148e+00,2.26463176e-01,1.53426475e+00
-0.100000,-0.120000,0.030000,2.25909643e-01,-9.28771728e-01,-1.12277581e+00,3.24761022e-01,1.49288719e+00
-0.100000,-0.120000,0.040000,2.22232866e-01,-8.80204808e-01,-1.06333500e+00,4.07885060e-01,1.43937905e+00
-0.100000,-0.120000,0.050000,2.17807605e-01,-8.24716677e-01,-9.95553291e-01,4.74366532e-01,1.37706483e+00
-0.100000,-0.120000,0.060000,2.12800477e-01,-7.65561153e-01,-9.23438997e-01,5.24403405e-01,1.30913039e+00
-0.100000,-0.120000,0.070000,2.07369955e-01,-7.05429070e-01,-8.50283393e-01,5.59334854e-01,1.23833255e+00
-0.100000,-0.120000,0.080000,2.01657622e-01,-6.46350011e-01,-7.78547980e-01,5.81120347e-01,1.16687881e+00
-0.100000,-0.120000,0.090000,1.95784112e-01,-5.89729157e-01,-7.09919360e-01,5.91934395e-01,1.09642706e+00
-0.100000,-0.120000,0.100000,1.89848402e-01,-5.36449590e-01,-6.45442726e-01,5.93901153e-01,1.02815031e+00
-0.100000,-0.110000,-0.100000,4.90841595e-02,-1.47735223e-01,-1.62757788e-01,-1.64642505e-01,2.74632387e-01
-0.100000,-0.110000,-0.090000,5.07362905e-02,-1.63567260e-01,-1.80258872e-01,-1.65438181e-01,2.94308174e-01
-0.100000,-0.110000,-0.080000,5.23849779e-02,-1.80640071e-01,-1.99150411e-01,-1.63847093e-01,3.14861226e-01
-0.100000,-0.110000,-0.070000,5.40030053e-02,-1.98741975e-01,-2.19203582e-01,-1.59185688e-01,3.35989086e-01
-0.100000,-0.110000,-0.060000,5.55559761e-02,-2.17488605e-01,-2.39997409e-01,-1.50709837e-01,3.57230324e-01
-0.100000,-0.110000,-0.050000,5.70020369e-02,-2.36271510e-01,-2.60859922e-01,-1.37689036e-01,3.77929088e-01
-0.100000,-0.110000,-0.040000,5.82926200e-02,-2.54221405e-01,-2.80825012e-01,-1.19538311e-01,3.97216084e-01
-0.100000,-0.110000,-0.030000,5.93748201e-02,-2.70216338e-01,-2.98639385e-01,-9.60116423e-02,4.14029693e-01
-0.100000,-0.110000,-0.020000,6.01959057e-02,-2.82973635e-01,-3.12864287e-01,-6.74259681e-02,4.27205339e-01
-0.100000,-0.110000,-0.010000,6.07098897e-02,-2.91250274e-01,-3.22101022e-01,-3.48306386e-02,4.35647752e-01
-0.100000,-0.110000,0.000000,2.43540053e-01,-1.17649423e+00,-1.30123634e+00,-9.13275199e+04,9.13275199e+04
-0.100000,-0.110000,0.010000,2.42839559e-01,-1.16500110e+00,-1.28840409e+00,1.39322554e-01,1.74259101e+00
-0.100000,-0.110000,0.020000,2.40783623e-01,-1.13189454e+00,-1.25145715e+00,2.69703873e-01,1.70882135e+00
-0.100000,-0.110000,0.030000,2.37499281e-01,-1.08086535e+00,-1.19455754e+00,3.84046569e-01,1.65611877e+00
-0.100000,-0.110000,0.040000,2.33170480e-01,-1.01688562e+00,-1.12330005e+00,4.78153242e-01,1.58886434e+00
-0.100000,-0.110000,0.050000,2.28008148e-01,-9.45086040e-01,-1.04343969e+00,5.50756144e-01,1.51171635e+00
-0.100000,-0.110000,0.060000,2.22223904e-01,-8.69954421e-01,-9.59989636e-01,6.02839348e-01,1.42892130e+00
-0.100000,-0.110000,0.070000,2.16012021e-01,-7.94967902e-01,-8.76814327e-01,6.36742752e-01,1.34395635e+00
-0.100000,-0.110000,0.080000,2.09539912e-01,-7.22560285e-01,-7.96601644e-01,6.55388373e-01,1.25944490e+00
-0.100000,-0.110000,0.090000,2.02945162e-01,-6.54269038e-01,-7.21035490e-01,6.61752722e-01,1.17723269e+00
-0.100000,-0.110000,0.100000,1.96336638e-01,-5.90940893e-01,-6.51031152e-01,6.58570018e-01,1.09852955e+00
-0.100000,-0.100000,-0.100000,5.07106646e-02,-1.62176969e-01,-1.62176969e-01,-1.81944326e-01,2.92756685e-01
-0.100000,-0.100000,-0.090000,5.25440097e-02,-1.80877828e-01,-1.80877828e-01,-1.84369871e-01,3.15318612e-01
-0.100000,-0.100000,-0.080000,5.43897192e-02,-2.01352748e-01,-2.01352748e-01,-1.84287410e-01,3.39186833e-01
-0.100000,-0.100000,-0.070000,5.62185659e-02,-2.23433076e-01,-2.23433076e-01,-1.80842719e-01,3.64072476e-01
-0.100000,-0.100000,-0.060000,5.79920855e-02,-2.46732549e-01,-2.46732549e-01,-1.73049239e-01,3.89486765e-01
-0.100000,-0.100000,-0.050000,5.96615551e-02,-2.70556252e-01,-2.70556252e-01,-1.59859892e-01,4.14676447e-01
-0.100000,-0.100000,-0.040000,6.11680942e-02,-2.93812891e-01,-2.93812891e-01,-1.40325735e-01,4.38569655e-01
-0.100000,-0.100000,-0.030000,6.24449116e-02,-3.14977376e-01,-3.14977376e-01,-1.13868732e-01,4.59769054e-01
-0.100000,-0.100000,-0.020000,6.34228014e-02,-3.32181468e-01,-3.32181468e-01,-8.06483413e-02,4.76647889e-01
-0.100000,-0.100000,-0.010000,6.40393111e-02,-3.43507604e-01,-3.43507604e-01,-4.18980358e-02,4.87596548e-01
-0.100000,-0.100000,0.000000,2.57000715e-01,-1.38988488e+00,-1.38988488e+00,-9.63752682e+04,9.63752682e+04
-0.100000,-0.100000,0.010000,2.56157244e-01,-1.37403042e+00,-1.37403042e+00,1.67592143e-01,1.95038619e+00
-0.100000,-0.100000,0.020000,2.53691206e-01,-1.32872587e+00,-1.32872587e+00,3.22593365e-01,1.90659156e+00
-0.100000,-0.100000,0.030000,2.49779647e-01,-1.25990950e+00,-1.25990950e+00,4.55474928e-01,1.83907621e+00
-0.100000,-0.100000,0.040000,2.44672377e-01,-1.17525156e+00,-1.17525157e+00,5.61302941e-01,1.75427862e+00
-0.100000,-0.100000,0.050000,2.38646221e-01,-1.08222501e+00,-1.08222501e+00,6.39439568e-01,1.65870579e+00
-0.100000,-0.100000,0.060000,2.31968342e-01,-9.86930194e-01,-9.86930195e-01,6.92196957e-01,1.55794706e+00
-0.100000,-0.100000,0.070000,2.24874264e-01,-8.93732305e-01,-8.93732305e-01,7.23370875e-01,1.45628991e+00
-0.100000,-0.100000,0.080000,2.17558877e-01,-8.05410991e-01,-8.05410991e-01,7.37149641e-01,1.35674733e+00
-0.100000,-0.100000,0.090000,2.10176039e-01,-7.23511314e-01,-7.23511314e-01,7.37479484e-01,1.26127445e+00
-0.100000,-0.100000,0.100000,2.02842659e-01,-6.48707878e-01,-6.48707878e-01,7.27777303e-01,1.17102674e+00
-0.100000,-0.090000,-0.100000,5.23196445e-02,-1.77221383e-01,-1.59180718e-01,-2.00132233e-01,3.11125104e-01
-0.100000,-0.090000,-0.090000,5.43447404e-02,-1.99124174e-01,-1.78765150e-01,-2.04535419e-01,3.36811748e-01
-0.100000,-0.090000,-0.080000,5.64018678e-02,-2.23474949e-01,-2.00504868e-01,-2.06385578e-01,3.64332625e-01
-0.100000,-0.090000,-0.070000,5.84605243e-02,-2.50196388e-01,-2.24317217e-01,-2.04649552e-01,3.93443625e-01
-0.100000,-0.090000,-0.060000,6.04787171e-02,-2.78953469e-01,-2.49888904e-01,-1.98064637e-01,4.23661542e-01
-0.100000,-0.090000,-0.050000,6.24008562e-02,-3.09007830e-01,-2.76550192e-01,-1.85190435e-01,4.54160043e-01
-0.100000,-0.090000,-0.040000,6.41566982e-02,-3.39046721e-01,-3.03129553e-01,-1.64578693e-01,4.83659333e-01
-0.100000,-0.090000,-0.030000,6.56628790e-02,-3.67048992e-01,-3.27843510e-01,-1.35131878e-01,5.10359633e-01
-0.100000,-0.090000,-0.020000,6.68291165e-02,-3.90326523e-01,-3.48340097e-01,-9.66721635e-02,5.32016095e-01
-0.100000,-0.090000,-0.010000,6.75706248e-02,-4.05924710e-01,-3.62050406e-01,-5.05672649e-02,5.46271375e-01
-0.100000,-0.090000,0.000000,2.71301734e-01,-1.64575026e+00,-1.46756531e+00,-1.01738150e+05,1.01738150e+05
-0.100000,-0.090000,0.010000,2.70282499e-01,-1.62369884e+00,-1.44820162e+00,2.02269059e-01,2.18508550e+00
-0.100000,-0.090000,0.020000,2.67316466e-01,-1.56130609e+00,-1.39336039e+00,3.86688654e-01,2.12806438e+00
-0.100000,-0.090000,0.030000,2.62651516e-01,-1.46819597e+00,-1.31137404e+00,5.40527513e-01,2.04143853e+00
-0.100000,-0.090000,0.040000,2.56626793e-01,-1.35618688e+00,-1.21251821e+00,6.58314770e-01,1.93463733e+00
-0.100000,-0.090000,0.050000,2.49603425e-01,-1.23603132e+00,-1.10620077e+00,7.40761740e-01,1.81664017e+00
-0.100000,-0.090000,0.060000,2.41914868e-01,-1.11581387e+00,-9.99555617e-01,7.92258548e-01,1.69464617e+00
-0.100000,-0.090000,0.070000,2.33842097e-01,-1.00078555e+00,-8.97268870e-01,8.18598210e-01,1.57377450e+00
-0.100000,-0.090000,0.080000,2.25607471e-01,-8.93899795e-01,-8.02019471e-01,8.25542313e-01,1.45733050e+00
-0.100000,-0.090000,0.090000,2.17378962e-01,-7.96496695e-01,-7.15060602e-01,8.18141678e-01,1.34724699e+00
-0.100000,-0.090000,0.100000,2.09278578e-01,-7.08885531e-01,-6.36722872e-01,8.00528932e-01,1.24450042e+00
-0.100000,-0.080000,-0.100000,5.38848540e-02,-1.92560418e-01,-1.53359568e-01,-2.18833277e-01,3.29373154e-01
-0.100000,-0.080000,-0.090000,5.61083383e-02,-2.17935878e-01,-1.73362925e-01,-2.25529587e-01,3.58349474e-01
-0.100000,-0.080000,-0.080000,5.83871235e-02,-2.46571330e-01,-1.95851687e-01,-2.29719124e-01,3.89777090e-01
-0.100000,-0.080000,-0.070000,6.06903788e-02,-2.78539692e-01,-2.20843752e-01,-2.30194225e-01,4.23492271e-01
-0.100000,-0.080000,-0.060000,6.29734768e-02,-3.13630943e-01,-2.48129025e-01,-2.25398098e-01,4.59060654e-01
-0.100000,-0.080000,-0.050000,6.51744703e-02,-3.51140021e-01,-2.77113285e-01,-2.13433427e-01,4.95625780e-01
-0.100000,-0.080000,-0.040000,6.72112743e-02,-3.89576094e-01,-3.06611831e-01,-1.92213811e-01,5.31720318e-01
-0.100000,-0.080000,-0.030000,6.89816343e-02,-4.26358360e-01,-3.34644471e-01,-1.59894715e-01,5.65097065e-01
-0.100000,-0.080000,-0.020000,7.03693387e-02,-4.57713780e-01,-3.58387144e-01,-1.15699705e-01,5.92730690e-01
-0.100000,-0.080000,-0.010000,7.12602934e-02,-4.79159350e-01,-3.74543916e-01,-6.10041096e-02,6.11226905e-01
-0.100000,-0.080000,0.000000,2.86272538e-01,-1.94731069e+00,-1.52121973e+00,-1.07352202e+05,1.07352202e+05
-0.100000,-0.080000,0.010000,2.85041174e-01,-1.91663740e+00,-1.49817566e+00,2.44016439e-01,2.44490762e+00
-0.100000,-0.080000,0.020000,2.81477355e-01,-1.83085512e+00,-1.43354858e+00,4.62798819e-01,2.37092276e+00
-0.100000,-0.080000,0.030000,2.75926537e-01,-1.70543344e+00,-1.33857788e+00,6.39578862e-01,2.26038826e+00
-0.100000,-0.080000,0.040000,2.68845097e-01,-1.55830438e+00,-1.22644732e+00,7.68855246e-01,2.12688127e+00
-0.100000,-0.080000,0.050000,2.60697881e-01,-1.40456008e+00,-1.10845314e+00,8.53733706e-01,1.98250312e+00
-0.100000,-0.080000,0.060000,2.51893907e-01,-1.25452377e+00,-9.92516101e-01,9.01592392e-01,1.83624262e+00
-0.100000,-0.080000,0.070000,2.42761515e-01,-1.11415877e+00,-8.83375009e-01,9.20776899e-01,1.69396909e+00
-0.100000,-0.080000,0.080000,2.33548494e-01,-9.86285321e-01,-7.83406749e-01,9.18876495e-01,1.55910836e+00
-0.100000,-0.080000,0.090000,2.24433353e-01,-8.71743510e-01,-6.93451699e-01,9.02118350e-01,1.43339789e+00
-0.100000,-0.080000,0.100000,2.15539416e-01,-7.70241673e-01,-6.13438272e-01,8.75333106e-01,1.31749262e+00
-0.100000,-0.070000,-0.100000,5.53763027e-02,-2.07795833e-01,-1.44382943e-01,-2.37548972e-01,3.47066358e-01
-0.100000,-0.070000,-0.090000,5.77994377e-02,-2.36807862e-01,-1.64197861e-01,-2.46775172e-01,3.79390151e-01
-0.100000,-0.070000,-0.080000,6.03039508e-02,-2.70004813e-01,-1.86720075e-01,-2.53631973e-01,4.14844746e-01
-0.100000,-0.070000,-0.070000,6.28596776e-02,-3.07668777e-01,-2.12061834e-01,-2.56752689e-01,4.53378695e-01
-0.100000,-0.070000,-0.060000,6.54204461e-02,-3.49796427e-01,-2.40122702e-01,-2.54287279e-01,4.94649849e-01
-0.100000,-0.070000,-0.050000,6.79188851e-02,-3.95815867e-01,-2.70414229e-01,-2.43844142e-01,5.37823411e-01
-0.100000,-0.070000,-0.040000,7.02612821e-02,-4.44145914e-01,-3.01804780e-01,-2.22584944e-01,5.81288032e-01
-0.100000,-0.070000,-0.030000,7.23250211e-02,-4.91639216e-01,-3.32221843e-01,-1.87691556e-01,6.22341218e-01
-0.100000,-0.070000,-0.020000,7.39637275e-02,-5.33198029e-01,-3.58486075e-01,-1.37478459e-01,6.57048500e-01
-0.100000,-0.070000,-0.010000,7.50269407e-02,-5.62248948e-01,-3.76650995e-01,-7.31202485e-02,6.80688198e-01
-0.100000,-0.070000,0.000000,3.01586032e-01,-2.29107573e+00,-1.53275861e+00,-1.13094762e+05,1.13094762e+05
-0.100000,-0.070000,0.010000,3.00107763e-01,-2.24899579e+00,-1.50660398e+00,2.92480994e-01,2.72275279e+00
-0.100000,-0.070000,0.020000,2.95854910e-01,-2.13279212e+00,-1.43394430e+00,5.49913836e-01,2.62819400e+00
-0.100000,-0.070000,0.030000,2.89300085e-01,-1.96655686e+00,-1.32888737e+00,7.50766225e-01,2.48936487e+00
-0.100000,-0.070000,0.040000,2.81045129e-01,-1.77658366e+00,-1.20721912e+00,8.90339777e-01,2.32515213e+00
-0.100000,-0.070000,0.050000,2.71675540e-01,-1.58326347e+00,-1.08165692e+00,9.75376570e-01,2.15129365e+00
-0.100000,-0.070000,0.060000,2.61681784e-01,-1.39918571e+00,-9.60490808e-01,1.01714912e+00,1.97859940e+00
-0.100000,-0.070000,0.070000,2.51438710e-01,-1.23067511e+00,-8.48247335e-01,1.02701076e+00,1.81351478e+00
-0.100000,-0.070000,0.080000,2.41215803e-01,-1.08001925e+00,-7.46880299e-01,1.01452789e+00,1.65937898e+00
-0.100000,-0.070000,0.090000,2.31197751e-01,-9.47231446e-01,-6.56791446e-01,9.87100688e-01,1.51756060e+00
-0.100000,-0.070000,0.100000,2.21505211e-01,-8.31183333e-01,-5.77531773e-01,9.50195889e-01,1.38826543e+00
-0.100000,-0.060000,-0.100000,5.67613156e-02,-2.22454585e-01,-1.32053189e-01,-2.55673762e-01,3.63721267e-01
-0.100000,-0.060000,-0.090000,5.93786990e-02,-2.55118215e-01,-1.50961831e-01,-2.67541461e-01,3.99315929e-01
-0.100000,-0.060000,-0.080000,6.21049934e-02,-2.92954096e-01,-1.72639705e-01,-2.77248302e-01,4.38740460e-01
-0.100000,-0.060000,-0.070000,6.49115116e-02,-3.36496440e-01,-1.97263242e-01,-2.83288345e-01,4.82073570e-01
-0.100000,-0.060000,-0.060000,6.77515282e-02,-3.86013637e-01,-2.24815157e-01,-2.83532822e-01,5.29092850e-01
-0.100000,-0.060000,-0.050000,7.05532957e-02,-4.41156834e-01,-2.54903532e-01,-2.75088643e-01,5.79024114e-01
-0.100000,-0.060000,-0.040000,7.32122114e-02,-5.00354222e-01,-2.86483914e-01,-2.54303786e-01,6.30156961e-01
-0.100000,-0.060000,-0.030000,7.55849584e-02,-5.59938651e-01,-3.17506657e-01,-2.17226084e-01,6.79359214e-01
-0.100000,-0.060000,-0.020000,7.74924956e-02,-6.13345341e-01,-3.44662463e-01,-1.60996492e-01,7.21737204e-01
-0.100000,-0.060000,-0.010000,7.87428354e-02,-6.51446030e-01,-3.63664134e-01,-8.63624039e-02,7.51060582e-01
-0.100000,-0.060000,0.000000,3.16720069e-01,-2.66163594e+00,-1.48220523e+00,-1.18770026e+05,1.18770026e+05
-0.100000,-0.060000,0.010000,3.14971342e-01,-2.60578412e+00,-1.45465654e+00,3.45449615e-01,3.00424233e+00
-0.100000,-0.060000,0.020000,3.09969983e-01,-2.45338136e+00,-1.37864985e+00,6.43985969e-01,2.88694881e+00
-0.100000,-0.060000,0.030000,3.02339834e-01,-2.23975460e+00,-1.27002663e+00,8.68904335e-01,2.71743686e+00
-0.100000,-0.060000,0.040000,2.92848846e-01,-2.00141689e+00,-1.14593566e+00,1.01721515e+00,2.52062785e+00
-0.100000,-0.060000,0.050000,2.82213183e-01,-1.76462734e+00,-1.01961413e+00,1.10035457e+00,2.31609645e+00
-0.100000,-0.060000,0.060000,2.71006113e-01,-1.54405455e+00,-8.99260628e-01,1.13413129e+00,2.11637140e+00
-0.100000,-0.060000,0.070000,2.59646047e-01,-1.34598576e+00,-7.89052966e-01,1.13315338e+00,1.92829428e+00
-0.100000,-0.060000,0.080000,2.48419974e-01,-1.17181638e+00,-6.90558820e-01,1.10899321e+00,1.75496184e+00
-0.100000,-0.060000,0.090000,2.37514796e-01,-1.02047286e+00,-6.03847324e-01,1.07016584e+00,1.59726372e+00
-0.100000,-0.060000,0.100000,2.27045263e-01,-8.89818341e-01,-5.28212755e-01,1.02269505e+00,1.45488507e+00
-0.100000,-0.050000,-0.100000,5.80061021e-02,-2.36018649e-01,-1.16351007e-01,-2.72534580e-01,3.78836979e-01
-0.100000,-0.050000,-0.090000,6.08048329e-02,-2.72170790e-01,-1.33582747e-01,-2.86996089e-01,4.17478197e-01
-0.100000,-0.050000,-0.080000,6.37396902e-02,-3.14474542e-01,-1.53455931e-01,-2.99539558e-01,4.60615791e-01
-0.100000,-0.050000,-0.070000,6.67838831e-02,-3.63728157e-01,-1.76165266e-01,-3.08535525e-01,5.08455056e-01
-0.100000,-0.050000,-0.060000,6.98907218e-02,-4.20493635e-01,-2.01725977e-01,-3.11594479e-01,5.60891599e-01
-0.100000,-0.050000,-0.050000,7.29848471e-02,-4.84681805e-01,-2.29799077e-01,-3.05337766e-01,6.17215699e-01
-0.100000,-0.050000,-0.040000,7.59516350e-02,-5.54782962e-01,-2.59421946e-01,-2.85301675e-01,6.75633722e-01
-0.100000,-0.050000,-0.030000,7.86277951e-02,-6.26663046e-01,-2.88663771e-01,-2.46365286e-01,7.32618045e-01
-0.100000,-0.050000,-0.020000,8.08017222e-02,-6.92288134e-01,-3.14369353e-01,-1.84404839e-01,7.82365704e-01
-0.100000,-0.050000,-0.010000,8.22389189e-02,-7.39838193e-01,-3.32415581e-01,-9.96290811e-02,8.17182124e-01
-0.100000,-0.050000,0.000000,3.30975695e-01,-3.02969318e+00,-1.35587444e+00,-1.24115885e+05,1.24115885e+05
-0.100000,-0.050000,0.010000,3.28955676e-01,-2.95935277e+00,-1.32966232e+00,3.98516325e-01,3.26872850e+00
-0.100000,-0.050000,0.020000,3.23206889e-01,-2.76915254e+00,-1.25747741e+00,7.37619356e-01,3.12946282e+00
-0.100000,-0.050000,0.030000,3.14511180e-01,-2.50665218e+00,-1.15465508e+00,9.85461142e-01,2.93047218e+00
-0.100000,-0.050000,0.040000,3.03806540e-01,-2.21913185e+00,-1.03768779e+00,1.14120670e+00,2.70253489e+00
